Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
29,30,5,5,24,24,1,train/05822.png
60,60,6,5,55,55,2,train/00002_00024_00026.png
31,31,5,6,26,26,8,train/04272.png
77,70,7,6,71,64,31,train/00031_00018_00022.png
72,75,7,7,66,69,1,train/03031.png
64,64,5,6,59,59,12,train/03443.png
41,40,6,5,36,34,1,train/00001_00015_00015.png
52,49,5,5,47,44,12,train/00012_00023_00021.png
39,38,5,6,34,33,12,train/00012_00026_00014.png
31,32,5,5,26,27,5,train/00005_00038_00010.png
56,56,5,5,51,51,36,train/00036_00012_00009.png
52,51,5,5,46,46,1,train/00001_00012_00020.png
113,113,10,10,104,104,18,train/00018_00019_00027.png
43,44,5,6,38,39,1,train/00001_00062_00018.png
30,30,6,6,24,24,8,train/04334.png
39,41,5,6,34,36,38,train/00038_00051_00011.png
88,81,8,8,81,74,29,train/00029_00006_00027.png
31,30,6,5,26,25,7,train/07038.png
39,36,5,6,34,31,28,train/00028_00001_00005.png
117,106,11,10,107,97,13,train/00013_00046_00029.png
110,99,9,8,101,91,13,train/00013_00030_00028.png
36,33,6,6,31,28,18,train/00018_00009_00010.png
42,42,5,5,36,37,5,train/00227.png
45,42,5,5,40,37,23,train/00023_00013_00006.png
30,34,6,6,24,28,33,train/00033_00015_00006.png
39,38,5,5,34,33,23,train/00023_00005_00010.png
41,40,6,5,36,35,31,train/00031_00019_00000.png
62,60,5,5,57,55,22,train/06547.png
37,37,6,6,32,32,31,train/05730.png
64,67,6,6,59,61,5,train/00005_00047_00025.png
37,38,5,6,32,33,17,train/00017_00001_00020.png
165,152,14,13,151,138,13,train/08786.png
35,35,5,6,30,29,18,train/00018_00023_00004.png
31,33,5,6,26,28,6,train/00006_00001_00003.png
50,45,6,5,45,40,11,train/00011_00010_00000.png
74,85,7,7,68,78,13,train/00013_00022_00026.png
61,73,6,6,56,67,38,train/00038_00006_00002.png
54,53,5,5,48,47,4,train/00004_00046_00021.png
51,46,6,5,46,41,31,train/00031_00002_00013.png
29,29,5,5,24,24,2,train/00002_00064_00005.png
46,44,6,5,41,39,2,train/02169.png
46,45,5,6,41,40,4,train/00004_00025_00014.png
29,29,6,5,24,24,17,train/00017_00032_00007.png
49,50,6,5,44,44,15,train/00015_00000_00015.png
30,32,5,5,25,27,40,train/00040_00010_00000.png
60,63,5,6,54,57,39,train/00039_00007_00008.png
73,76,6,6,67,70,8,train/12134.png
85,71,8,6,78,65,12,train/00012_00010_00024.png
38,37,5,6,33,32,13,train/00013_00027_00025.png
37,37,5,5,32,32,8,train/00008_00018_00007.png
87,81,8,8,80,74,25,train/02453.png
36,36,6,6,31,31,1,train/00001_00072_00001.png
30,29,6,5,25,24,9,train/00009_00027_00004.png
50,52,6,6,45,47,38,train/00038_00009_00020.png
73,76,6,6,67,69,14,train/00014_00025_00028.png
35,32,6,6,30,27,31,train/04198.png
80,71,8,6,73,65,13,train/00013_00066_00026.png
48,46,6,6,43,40,18,train/00018_00031_00020.png
109,112,10,10,100,103,12,train/00012_00002_00026.png
73,72,6,6,67,65,18,train/05101.png
39,35,5,5,33,30,27,train/00027_00002_00008.png
57,53,6,5,52,48,27,train/00027_00000_00009.png
58,56,6,5,53,51,38,train/00038_00036_00012.png
31,31,6,6,26,26,2,train/00002_00021_00005.png
31,32,5,6,26,27,36,train/00036_00006_00003.png
26,27,5,6,21,22,13,train/08202.png
58,59,6,6,53,54,11,train/00011_00035_00014.png
38,34,6,6,33,29,26,train/00026_00004_00002.png
57,57,6,5,52,52,12,train/00012_00069_00010.png
28,61,5,5,23,56,15,train/00015_00001_00007.png
56,49,5,6,51,44,11,train/00011_00034_00013.png
35,35,6,6,30,30,3,train/00003_00008_00008.png
54,55,5,6,49,50,5,train/00005_00024_00028.png
43,43,5,5,38,38,2,train/00002_00068_00018.png
48,51,6,6,43,46,4,train/00004_00014_00022.png
97,94,8,9,89,85,13,train/00013_00015_00019.png
29,34,6,6,24,29,15,train/00015_00015_00000.png
43,46,5,6,38,41,15,train/00015_00003_00024.png
100,91,8,8,92,83,13,train/00013_00055_00026.png
48,44,6,6,43,39,13,train/04974.png
47,47,6,5,42,42,2,train/00002_00062_00015.png
42,42,6,6,36,36,4,train/00004_00052_00020.png
49,53,5,5,43,48,1,train/00001_00020_00007.png
40,38,6,5,34,32,22,train/00022_00004_00015.png
73,74,6,6,67,68,36,train/00036_00006_00026.png
54,54,5,5,49,49,8,train/00008_00008_00026.png
57,57,6,6,52,52,1,train/00001_00057_00025.png
36,41,5,6,31,36,35,train/00035_00037_00003.png
86,80,7,7,79,73,11,train/00011_00030_00022.png
31,29,6,5,26,24,33,train/00033_00001_00007.png
100,110,8,10,92,101,5,train/09700.png
39,43,6,6,34,38,17,train/12261.png
31,32,5,6,26,27,35,train/09906.png
33,35,6,5,28,30,34,train/00034_00006_00016.png
38,40,5,5,33,35,12,train/00012_00048_00001.png
70,70,7,7,64,64,1,train/00001_00068_00024.png
33,34,5,6,28,28,4,train/00004_00051_00007.png
55,55,5,5,50,50,35,train/07948.png
55,53,5,5,50,48,18,train/00018_00018_00009.png
32,33,6,5,27,28,38,train/08432.png
34,31,6,5,29,25,10,train/03315.png
45,45,6,6,40,40,7,train/07755.png
81,70,8,7,74,64,21,train/00021_00008_00020.png
46,51,5,5,41,46,38,train/00038_00014_00022.png
57,54,5,6,52,49,18,train/11325.png
29,29,6,6,24,24,2,train/06535.png
48,51,5,6,43,46,12,train/00012_00015_00018.png
33,33,6,6,28,28,4,train/00004_00048_00006.png
57,58,6,5,52,53,3,train/00003_00039_00023.png
47,49,5,6,41,43,33,train/00033_00008_00001.png
34,32,5,5,29,27,5,train/01467.png
61,63,6,6,56,58,16,train/11995.png
46,45,5,6,41,40,25,train/00025_00026_00012.png
54,55,5,6,49,50,7,train/04960.png
35,37,6,6,30,32,38,train/07537.png
44,48,6,6,39,42,34,train/00034_00003_00002.png
33,34,5,6,28,29,12,train/00012_00012_00001.png
32,32,6,6,27,27,0,train/00000_00001_00005.png
27,27,6,5,22,22,10,train/09785.png
71,70,7,6,65,64,10,train/00010_00011_00024.png
61,53,5,5,55,47,10,train/00010_00001_00022.png
35,36,6,6,30,31,4,train/00004_00021_00011.png
109,108,9,9,100,99,36,train/05593.png
60,71,6,7,55,64,25,train/06893.png
46,47,5,6,41,42,38,train/00783.png
58,59,5,5,53,54,35,train/00035_00017_00019.png
28,27,6,6,22,22,7,train/00007_00026_00003.png
35,35,5,5,30,30,7,train/00007_00004_00007.png
27,26,5,5,22,21,5,train/00005_00054_00002.png
48,43,6,5,42,38,13,train/00013_00020_00009.png
40,39,6,5,34,33,35,train/00035_00032_00016.png
49,49,6,5,44,44,35,train/00035_00029_00017.png
26,26,5,5,21,21,5,train/00005_00032_00001.png
56,62,6,5,51,57,13,train/00013_00035_00012.png
34,33,5,5,28,28,2,train/00002_00050_00015.png
63,62,6,5,58,57,24,train/00478.png
32,34,6,6,27,29,1,train/00001_00021_00012.png
53,50,5,5,47,44,13,train/00013_00051_00019.png
28,30,5,6,23,25,4,train/00004_00042_00004.png
60,59,6,5,55,54,1,train/00001_00010_00025.png
47,46,5,6,42,41,7,train/00007_00013_00020.png
37,37,6,5,32,32,38,train/09622.png
41,42,5,5,36,37,25,train/00025_00027_00008.png
34,33,6,5,29,28,4,train/10599.png
33,34,6,5,28,29,38,train/00038_00015_00006.png
54,54,5,5,48,49,13,train/00013_00002_00021.png
34,33,6,5,29,28,41,train/00041_00004_00011.png
55,52,6,5,50,47,11,train/00011_00019_00026.png
48,46,6,6,43,41,14,train/00014_00000_00001.png
48,48,6,5,43,43,12,train/00012_00035_00019.png
58,61,5,5,53,56,12,train/08662.png
83,75,8,7,76,68,13,train/00013_00060_00023.png
35,36,5,6,30,31,5,train/00005_00014_00010.png
29,30,5,6,23,24,5,train/00005_00035_00004.png
32,32,5,5,27,27,3,train/01777.png
42,42,5,5,37,37,3,train/08683.png
49,48,6,6,43,43,35,train/11422.png
75,71,6,7,69,65,21,train/00021_00010_00024.png
51,48,6,5,46,43,21,train/10779.png
39,40,5,6,34,35,8,train/00008_00045_00011.png
38,37,5,6,33,32,25,train/00025_00009_00014.png
29,29,5,5,24,24,1,train/11528.png
31,31,6,6,26,26,30,train/00127.png
38,38,6,6,33,33,5,train/00005_00043_00015.png
62,71,5,6,57,65,1,train/00001_00055_00013.png
29,31,5,5,24,26,4,train/00004_00052_00008.png
47,48,6,5,42,43,3,train/00003_00028_00024.png
53,53,5,5,48,48,14,train/00014_00005_00007.png
55,56,5,5,50,51,7,train/00007_00035_00026.png
35,36,5,6,29,31,35,train/00035_00019_00015.png
32,36,6,5,27,31,1,train/00001_00028_00005.png
59,59,6,6,54,54,1,train/00001_00004_00028.png
43,43,5,5,38,38,9,train/00009_00015_00016.png
50,51,6,5,45,45,35,train/00035_00017_00015.png
29,29,5,5,24,24,17,train/00017_00005_00005.png
37,36,6,5,31,31,4,train/00004_00010_00014.png
32,31,6,5,27,26,2,train/00002_00023_00007.png
46,43,6,5,41,38,12,train/00012_00019_00016.png
48,45,6,5,43,40,13,train/00013_00048_00001.png
32,30,5,5,27,25,18,train/00018_00030_00005.png
36,31,6,5,31,26,28,train/00028_00003_00001.png
33,34,6,5,28,29,32,train/00032_00005_00016.png
118,127,10,11,108,116,38,train/00038_00056_00028.png
42,44,6,6,37,39,3,train/12589.png
38,38,6,6,32,33,5,train/00005_00011_00006.png
40,40,6,6,35,35,36,train/00036_00011_00014.png
38,36,6,5,33,31,13,train/00013_00002_00001.png
60,63,5,5,55,58,41,train/00041_00007_00027.png
39,39,6,5,34,33,18,train/10780.png
48,46,5,5,42,40,25,train/00025_00018_00016.png
44,50,6,5,39,45,1,train/00001_00006_00002.png
85,76,7,7,78,70,11,train/10863.png
27,31,5,6,22,26,12,train/00012_00046_00000.png
159,170,14,15,145,155,14,train/00014_00021_00029.png
83,80,8,8,76,73,31,train/00031_00013_00027.png
52,49,5,6,47,44,31,train/00031_00008_00018.png
50,49,5,5,44,44,12,train/05762.png
54,53,6,5,49,48,1,train/00001_00003_00019.png
29,30,6,6,24,25,4,train/00004_00022_00001.png
45,41,6,6,39,36,11,train/00011_00020_00011.png
37,36,5,5,32,31,4,train/00004_00055_00013.png
28,29,5,6,23,24,41,train/00041_00006_00004.png
45,43,5,6,40,38,26,train/00026_00002_00024.png
48,46,6,5,43,41,7,train/00007_00024_00023.png
33,48,5,6,28,43,17,train/06870.png
36,34,5,6,30,29,33,train/00033_00012_00004.png
48,48,5,6,43,43,5,train/12477.png
100,88,9,7,92,81,25,train/00025_00015_00023.png
48,48,6,5,43,43,9,train/00009_00028_00004.png
37,37,5,5,32,32,8,train/00008_00000_00003.png
27,26,6,5,21,20,9,train/00009_00008_00000.png
43,40,5,5,38,35,30,train/00030_00010_00014.png
49,46,6,5,44,41,20,train/00020_00002_00016.png
56,58,6,6,51,53,38,train/00038_00037_00020.png
56,58,5,5,51,52,15,train/00015_00004_00024.png
95,85,8,7,87,78,25,train/07892.png
30,29,6,5,25,24,38,train/00038_00018_00003.png
43,43,6,6,38,38,12,train/00012_00018_00012.png
32,32,5,5,27,27,7,train/00007_00042_00005.png
94,97,9,8,86,89,10,train/00010_00013_00027.png
73,72,7,6,67,66,9,train/00009_00004_00028.png
92,85,8,8,84,78,24,train/00024_00003_00020.png
169,148,14,12,154,136,25,train/01566.png
53,54,6,5,48,48,6,train/00006_00006_00022.png
26,33,6,6,21,28,33,train/01640.png
54,50,5,6,49,45,3,train/00003_00036_00023.png
29,29,6,6,24,24,6,train/11438.png
52,50,6,5,46,44,1,train/09530.png
83,87,8,7,76,80,25,train/00025_00011_00015.png
35,35,5,5,30,30,13,train/00013_00069_00010.png
30,29,6,5,25,24,7,train/07135.png
71,72,7,7,64,65,1,train/00001_00057_00029.png
75,76,6,6,68,69,14,train/00014_00017_00024.png
35,35,5,5,30,30,7,train/00007_00038_00009.png
30,30,6,6,25,25,9,train/00009_00004_00007.png
70,71,6,6,64,65,25,train/00025_00048_00024.png
33,34,5,6,28,29,8,train/00008_00011_00005.png
98,97,9,8,90,89,29,train/00029_00007_00028.png
29,28,5,5,23,23,12,train/00939.png
69,76,7,7,63,70,14,train/00014_00022_00021.png
44,47,6,6,39,41,2,train/00002_00022_00019.png
47,49,5,5,42,44,17,train/00017_00025_00024.png
33,34,6,5,28,29,1,train/00001_00061_00001.png
60,64,6,5,55,58,39,train/00039_00002_00017.png
37,36,6,5,32,31,6,train/02300.png
54,54,5,5,49,49,4,train/00004_00043_00022.png
32,31,6,5,27,26,4,train/05356.png
50,48,5,5,45,43,22,train/00022_00004_00021.png
37,42,5,5,31,37,33,train/10326.png
35,34,6,5,30,29,1,train/00001_00059_00001.png
57,55,6,5,52,50,35,train/00035_00026_00021.png
29,30,5,6,24,25,4,train/00004_00057_00002.png
34,35,5,6,29,30,10,train/00010_00056_00008.png
28,29,5,5,23,24,39,train/00039_00001_00006.png
123,110,11,10,112,100,11,train/09874.png
50,50,6,6,44,45,35,train/00035_00014_00020.png
50,49,5,5,45,44,35,train/00035_00008_00010.png
68,64,7,5,62,59,1,train/00001_00063_00024.png
49,55,5,6,44,49,37,train/00037_00006_00011.png
65,59,6,5,60,53,29,train/00029_00001_00018.png
70,64,6,5,63,59,13,train/09304.png
35,34,6,5,30,28,4,train/00004_00003_00011.png
31,31,6,6,26,26,10,train/00010_00003_00002.png
29,30,5,6,24,25,5,train/01972.png
31,31,5,5,26,26,9,train/00009_00037_00003.png
35,38,5,5,30,33,40,train/00040_00010_00007.png
59,60,6,6,54,55,22,train/00022_00005_00025.png
100,91,8,8,92,83,22,train/00022_00000_00026.png
41,38,5,6,36,33,23,train/00023_00006_00011.png
44,43,5,5,39,38,5,train/00005_00053_00021.png
50,53,6,6,44,48,12,train/00012_00002_00016.png
31,29,6,6,26,24,9,train/00009_00033_00003.png
36,36,6,6,31,31,3,train/00003_00039_00014.png
40,41,5,5,35,36,6,train/00006_00001_00016.png
63,58,5,5,57,53,23,train/00023_00010_00018.png
43,44,6,6,38,38,7,train/00007_00045_00018.png
37,40,5,5,31,34,38,train/11121.png
68,60,7,6,62,55,28,train/00028_00010_00017.png
38,38,6,6,33,33,17,train/00017_00005_00015.png
38,41,5,6,33,36,38,train/00038_00049_00029.png
35,36,5,6,30,31,16,train/00016_00004_00014.png
84,76,7,7,77,70,19,train/00019_00005_00026.png
106,104,9,10,97,95,25,train/00025_00029_00025.png
30,31,5,6,25,26,38,train/00038_00010_00008.png
52,52,5,5,47,47,12,train/09448.png
41,43,6,6,35,38,36,train/00036_00004_00017.png
45,47,5,6,40,42,2,train/00002_00005_00019.png
41,42,5,6,36,37,1,train/00001_00048_00012.png
38,37,6,5,33,32,2,train/00002_00024_00014.png
115,108,10,10,105,99,2,train/00002_00009_00025.png
53,48,6,6,47,43,13,train/00013_00003_00013.png
96,95,8,8,87,87,35,train/00035_00013_00027.png
77,71,7,7,71,65,25,train/02433.png
50,56,6,5,45,51,34,train/00034_00000_00017.png
54,52,6,5,49,46,24,train/00024_00002_00001.png
159,153,14,14,145,140,14,train/00014_00003_00028.png
30,33,5,6,25,28,38,train/00038_00028_00021.png
135,123,11,11,124,113,13,train/00013_00070_00024.png
42,43,5,5,37,38,7,train/00007_00043_00020.png
40,39,5,5,35,34,26,train/04995.png
47,45,6,6,42,40,25,train/00025_00031_00015.png
45,43,5,6,40,38,20,train/00020_00003_00011.png
36,35,6,5,31,30,15,train/06134.png
54,51,5,5,48,46,2,train/03676.png
72,71,6,7,65,64,33,train/00033_00005_00026.png
49,57,6,6,44,52,13,train/00013_00008_00012.png
53,52,6,5,48,47,12,train/00192.png
44,44,6,5,39,39,35,train/01642.png
110,105,9,10,100,96,25,train/00025_00012_00026.png
40,36,5,5,34,31,18,train/00018_00009_00017.png
30,30,6,6,25,25,7,train/00007_00040_00008.png
37,34,5,6,32,29,13,train/09980.png
38,39,5,6,33,34,31,train/00031_00006_00011.png
41,37,6,5,36,32,28,train/00028_00006_00001.png
32,34,5,6,26,28,4,train/00004_00049_00010.png
32,33,6,5,27,28,9,train/00009_00009_00004.png
29,25,5,5,23,20,11,train/00011_00006_00004.png
27,31,6,5,22,26,17,train/00017_00036_00006.png
37,37,5,5,32,32,5,train/08621.png
33,32,6,5,28,27,35,train/00035_00019_00012.png
140,128,12,12,128,117,24,train/01856.png
29,46,6,5,24,41,14,train/12533.png
47,43,5,5,41,38,29,train/12470.png
47,47,5,5,42,42,12,train/00012_00056_00015.png
26,27,6,6,21,22,1,train/00001_00035_00001.png
77,83,7,8,71,76,38,train/00038_00067_00026.png
86,93,7,8,78,84,0,train/00000_00004_00025.png
29,29,5,5,23,23,38,train/00038_00021_00002.png
58,57,5,5,52,52,14,train/00014_00012_00026.png
106,95,9,9,97,86,25,train/00025_00014_00029.png
64,72,5,6,59,66,14,train/00014_00019_00012.png
85,89,8,8,78,82,0,train/00000_00004_00024.png
96,97,9,9,88,88,2,train/00002_00017_00028.png
38,37,6,5,33,32,4,train/00004_00047_00001.png
56,57,5,5,51,52,2,train/00002_00062_00020.png
72,64,7,5,66,59,13,train/00013_00048_00016.png
67,61,6,6,61,56,25,train/00025_00043_00020.png
31,32,5,5,26,27,10,train/00010_00043_00011.png
48,49,5,6,43,44,38,train/00038_00055_00004.png
34,35,5,6,29,30,8,train/00008_00012_00004.png
36,37,5,6,31,32,42,train/00042_00006_00012.png
30,31,5,6,25,26,38,train/00038_00065_00009.png
33,32,6,5,27,26,12,train/00012_00016_00009.png
63,63,6,6,58,58,20,train/03337.png
46,45,6,5,41,40,7,train/00007_00006_00014.png
36,42,5,6,30,36,39,train/08525.png
26,25,6,5,21,20,41,train/00041_00004_00000.png
64,61,5,6,59,56,21,train/00021_00009_00021.png
58,55,5,5,53,50,4,train/00004_00064_00029.png
128,108,11,9,117,99,13,train/02033.png
28,27,6,5,23,22,2,train/00002_00050_00004.png
45,44,6,5,40,39,8,train/07698.png
40,40,6,6,35,35,5,train/06553.png
56,57,6,5,51,52,3,train/00003_00017_00018.png
43,39,6,5,37,33,26,train/00026_00009_00015.png
38,40,5,5,33,35,4,train/06777.png
63,58,6,5,58,53,8,train/00008_00015_00028.png
36,36,6,6,31,31,2,train/00002_00021_00015.png
49,46,5,6,44,41,25,train/08527.png
35,36,5,6,30,31,1,train/00001_00016_00003.png
58,59,5,6,53,54,2,train/00002_00073_00024.png
36,36,6,6,31,31,34,train/00034_00001_00014.png
84,82,8,7,77,74,12,train/00486.png
40,37,6,5,35,32,18,train/00018_00024_00011.png
31,31,6,5,25,25,7,train/00007_00045_00008.png
76,69,6,6,70,63,20,train/00020_00000_00024.png
33,31,5,6,28,26,26,train/00026_00019_00008.png
34,33,6,5,29,28,7,train/00007_00007_00005.png
33,34,5,6,28,29,31,train/00031_00023_00006.png
52,53,5,6,47,48,3,train/12472.png
99,99,9,9,91,91,30,train/09140.png
35,36,5,5,30,31,8,train/00008_00016_00010.png
32,33,6,6,27,28,4,train/00004_00013_00008.png
32,35,6,5,27,30,33,train/01141.png
36,36,5,5,31,31,12,train/04963.png
70,69,7,6,64,63,18,train/00018_00032_00016.png
40,41,5,6,35,36,15,train/00015_00008_00009.png
31,32,6,6,26,27,10,train/05486.png
30,32,5,5,25,27,36,train/00036_00010_00004.png
36,34,5,6,31,29,28,train/00028_00004_00007.png
36,35,5,6,31,30,13,train/00013_00025_00005.png
58,61,6,6,53,56,2,train/00002_00005_00025.png
35,35,6,5,30,30,17,train/00017_00018_00013.png
39,49,5,6,34,44,33,train/00099.png
71,65,6,6,65,60,25,train/00025_00032_00028.png
44,43,6,5,39,38,10,train/09690.png
27,29,5,6,22,24,3,train/00570.png
41,42,5,6,36,37,16,train/00592.png
94,85,9,8,86,78,18,train/05878.png
50,51,5,6,45,46,12,train/00012_00039_00015.png
92,88,8,7,85,81,4,train/00004_00000_00029.png
26,28,5,5,21,23,7,train/08627.png
55,54,6,6,49,49,14,train/00456.png
56,55,6,5,51,49,4,train/00004_00051_00022.png
39,34,5,5,34,29,26,train/00026_00004_00004.png
47,41,6,5,42,36,13,train/05897.png
41,42,5,6,35,37,38,train/09067.png
56,54,6,5,51,49,1,train/09513.png
33,38,6,6,28,33,17,train/00017_00014_00023.png
54,55,5,6,49,50,12,train/00012_00060_00018.png
56,53,5,5,51,48,28,train/00028_00012_00021.png
42,48,6,5,37,43,13,train/04354.png
74,73,7,7,68,67,18,train/02170.png
32,33,5,6,27,28,4,train/00004_00009_00005.png
40,41,6,6,35,35,35,train/00035_00038_00018.png
29,29,6,6,24,24,2,train/00002_00047_00006.png
40,42,6,6,34,36,14,train/00014_00004_00004.png
39,40,6,6,34,35,4,train/00004_00023_00023.png
88,92,8,8,81,84,38,train/00038_00035_00028.png
45,42,6,5,40,37,1,train/00001_00054_00009.png
33,37,6,5,28,32,25,train/11036.png
50,50,6,6,45,45,7,train/03206.png
34,34,5,5,29,29,2,train/00002_00062_00002.png
40,40,5,6,35,35,4,train/00004_00015_00022.png
36,34,5,6,30,29,8,train/00008_00015_00010.png
30,30,6,5,25,24,4,train/00004_00012_00001.png
31,30,5,5,26,25,32,train/07320.png
46,44,5,5,41,39,13,train/00013_00022_00003.png
68,63,6,6,62,58,25,train/00025_00005_00022.png
60,68,6,7,54,62,35,train/10657.png
75,86,7,8,69,79,1,train/00001_00055_00021.png
35,36,5,6,30,31,9,train/03401.png
50,50,6,5,45,45,14,train/00014_00018_00007.png
74,75,6,7,68,69,1,train/00001_00012_00026.png
51,44,5,5,46,39,20,train/00020_00001_00021.png
34,36,5,5,29,31,13,train/00013_00003_00007.png
50,52,5,6,44,46,35,train/00035_00001_00024.png
40,39,5,6,35,34,20,train/00020_00007_00019.png
44,43,5,6,38,38,22,train/00022_00011_00013.png
121,121,11,11,111,111,1,train/00001_00043_00029.png
61,55,5,6,55,50,28,train/00857.png
28,28,6,6,23,23,35,train/00035_00009_00003.png
33,30,5,5,28,25,11,train/07991.png
31,29,6,5,26,24,38,train/00038_00046_00010.png
36,36,6,5,31,30,40,train/00040_00007_00012.png
94,92,9,8,86,84,2,train/00002_00052_00023.png
50,51,5,6,45,46,5,train/10688.png
68,69,7,7,62,63,1,train/00001_00041_00025.png
58,61,5,6,53,56,38,train/00038_00018_00025.png
42,42,5,5,36,37,27,train/00027_00003_00001.png
31,31,6,6,26,26,6,train/00006_00004_00002.png
52,57,5,6,46,52,33,train/10131.png
75,75,7,7,69,69,38,train/00038_00023_00025.png
79,75,7,7,72,69,13,train/00013_00070_00007.png
32,32,6,6,27,27,9,train/00009_00018_00002.png
44,47,6,5,38,41,2,train/00002_00072_00023.png
116,117,10,10,106,107,1,train/00001_00042_00029.png
28,29,5,6,23,24,3,train/00003_00007_00004.png
121,112,10,10,111,103,25,train/00025_00000_00029.png
31,30,6,5,26,25,8,train/00008_00007_00000.png
76,73,7,7,70,67,13,train/00013_00070_00006.png
36,35,6,5,31,30,9,train/11526.png
31,29,6,5,26,24,10,train/00010_00065_00009.png
48,48,6,6,43,43,9,train/00009_00021_00017.png
30,29,6,5,25,24,9,train/08916.png
33,38,5,6,27,32,13,train/00556.png
47,49,5,6,42,44,38,train/00038_00058_00014.png
79,77,7,7,72,71,33,train/00033_00008_00023.png
64,64,6,6,59,59,41,train/00041_00004_00027.png
35,35,5,5,30,30,2,train/00002_00055_00011.png
34,35,5,6,29,30,38,train/00038_00050_00018.png
44,42,6,5,38,36,34,train/08833.png
56,55,6,5,51,50,1,train/00001_00019_00027.png
60,62,6,6,55,56,28,train/00028_00005_00019.png
34,30,6,5,29,25,30,train/00030_00008_00003.png
89,82,8,7,82,75,13,train/00013_00070_00011.png
31,30,6,5,26,25,3,train/00003_00012_00003.png
55,52,5,6,50,47,25,train/00025_00040_00017.png
236,211,20,18,216,193,11,train/09727.png
107,106,10,9,98,97,5,train/00005_00017_00028.png
69,69,7,7,63,63,33,train/00033_00011_00022.png
75,74,7,6,69,68,9,train/00009_00009_00025.png
62,67,6,6,57,61,38,train/08335.png
30,30,6,6,25,25,15,train/00015_00005_00005.png
57,57,6,6,52,52,5,train/00005_00023_00024.png
53,54,6,5,47,48,38,train/00038_00003_00022.png
37,39,6,6,32,34,38,train/00038_00010_00019.png
38,38,6,6,33,33,31,train/03015.png
